Transaction_Text,Label
Car loan EMI - INR 1170 - Ref 415158,EMI
Electronics purchase - INR 5382 - Ref 954368,Shopping
Education loan EMI - INR 46153 - Ref 240942,EMI
Hotel stay booking - INR 25795 - Ref 671451,Travel
IRCTC train ticket - INR 27040 - Ref 384603,Travel
Supermarket shopping - INR 23450 - Ref 151398,Shopping
Flipkart purchase - INR 44909 - Ref 848397,Shopping
Dominos pizza order - INR 44233 - Ref 602228,Food
Bus ticket purchase - INR 12300 - Ref 176263,Travel
Electronics purchase - INR 26138 - Ref 169640,Shopping
Dominos pizza order - INR 47273 - Ref 947293,Food
eBay online order - INR 23673 - Ref 433433,Shopping
Retail store shopping - INR 37205 - Ref 671171,Shopping
Ola cab booking - INR 34283 - Ref 664101,Travel
Rapido bike ride - INR 30292 - Ref 126928,Travel
Amazon online shopping - INR 14310 - Ref 469415,Shopping
Dominos pizza order - INR 24121 - Ref 437866,Food
Bus ticket purchase - INR 34236 - Ref 291283,Travel
Swiggy order payment - INR 27384 - Ref 346157,Food
Education loan EMI - INR 21557 - Ref 434484,EMI
Appliance EMI - INR 35345 - Ref 580905,EMI
Share trading debit - INR 24237 - Ref 488878,Investment
Electronics purchase - INR 34268 - Ref 343232,Shopping
Grocery food items - INR 43278 - Ref 172456,Food
MakeMyTrip travel booking - INR 22524 - Ref 795012,Travel
Restaurant dine-in bill - INR 32501 - Ref 947337,Food
Personal loan EMI - INR 34708 - Ref 567867,EMI
Rapido bike ride - INR 30206 - Ref 584301,Travel
Lifestyle store purchase - INR 14492 - Ref 383431,Shopping
Swiggy order payment - INR 17964 - Ref 809024,Food
Mutual fund SIP - INR 47147 - Ref 315458,Investment
Education loan EMI - INR 19255 - Ref 574368,EMI
Consumer durable EMI - INR 46554 - Ref 957295,EMI
McDonald's meal payment - INR 5963 - Ref 823910,Food
NPS contribution - INR 23752 - Ref 417770,Investment
Credit card EMI - INR 25979 - Ref 577743,EMI
Appliance EMI - INR 26225 - Ref 258908,EMI
Restaurant dine-in bill - INR 21730 - Ref 515537,Food
Metro card recharge - INR 10691 - Ref 989120,Travel
Amazon online shopping - INR 42391 - Ref 543344,Shopping
Demat account transfer - INR 16800 - Ref 508253,Investment
eBay online order - INR 39354 - Ref 491445,Shopping
Consumer durable EMI - INR 21813 - Ref 173297,EMI
Education loan EMI - INR 47400 - Ref 914836,EMI
Rapido bike ride - INR 9566 - Ref 871532,Travel
Myntra fashion order - INR 36929 - Ref 486613,Shopping
PPF contribution - INR 15630 - Ref 120760,Investment
Lifestyle store purchase - INR 14453 - Ref 906358,Shopping
Mutual fund SIP - INR 7553 - Ref 427376,Investment
NPS contribution - INR 41261 - Ref 176511,Investment
eBay online order - INR 34424 - Ref 385887,Shopping
Bakery purchase - INR 26499 - Ref 369294,Food
Personal loan EMI - INR 9354 - Ref 248182,EMI
Rapido bike ride - INR 18924 - Ref 602576,Travel
KFC online order - INR 25271 - Ref 633699,Food
Car loan EMI - INR 34139 - Ref 478755,EMI
Gold bond investment - INR 34185 - Ref 663089,Investment
KFC online order - INR 19636 - Ref 245919,Food
Rapido bike ride - INR 19177 - Ref 179966,Travel
Fixed deposit investment - INR 47653 - Ref 590320,Investment
NPS contribution - INR 37916 - Ref 867990,Investment
Consumer durable EMI - INR 28561 - Ref 894192,EMI
MakeMyTrip travel booking - INR 2538 - Ref 525965,Travel
Appliance EMI - INR 2103 - Ref 755069,EMI
Gold bond investment - INR 31065 - Ref 753524,Investment
Mobile EMI payment - INR 18228 - Ref 649226,EMI
Credit card EMI - INR 43924 - Ref 330397,EMI
eBay online order - INR 31030 - Ref 208552,Shopping
Home loan EMI - INR 3540 - Ref 530710,EMI
Hotel stay booking - INR 49968 - Ref 851641,Travel
Bakery purchase - INR 10349 - Ref 479025,Food
Credit card EMI - INR 20379 - Ref 569286,EMI
Education loan EMI - INR 34565 - Ref 191359,EMI
Mall shopping payment - INR 14795 - Ref 658812,Shopping
NPS contribution - INR 19396 - Ref 924229,Investment
Rapido bike ride - INR 17721 - Ref 511205,Travel
Mall shopping payment - INR 32401 - Ref 867994,Shopping
Gold bond investment - INR 25916 - Ref 200939,Investment
Restaurant dine-in bill - INR 13319 - Ref 591901,Food
Swiggy order payment - INR 49614 - Ref 758203,Food
Mutual fund SIP - INR 24801 - Ref 326386,Investment
Electronics purchase - INR 1799 - Ref 813195,Shopping
Flight ticket booking - INR 19929 - Ref 631171,Travel
Retail store shopping - INR 5965 - Ref 295571,Shopping
Mall shopping payment - INR 45827 - Ref 108410,Shopping
Demat account transfer - INR 30721 - Ref 698109,Investment
IRCTC train ticket - INR 528 - Ref 856109,Travel
Electronics purchase - INR 15079 - Ref 755949,Shopping
Laptop EMI payment - INR 25755 - Ref 723817,EMI
Electronics purchase - INR 8073 - Ref 993299,Shopping
NPS contribution - INR 26542 - Ref 517364,Investment
Appliance EMI - INR 38436 - Ref 266746,EMI
Share trading debit - INR 16171 - Ref 382914,Investment
Metro card recharge - INR 34528 - Ref 802079,Travel
Bakery purchase - INR 14950 - Ref 261068,Food
Consumer durable EMI - INR 41537 - Ref 148223,EMI
ETF purchase - INR 34581 - Ref 613870,Investment
Credit card EMI - INR 31394 - Ref 852976,EMI
Stock market investment - INR 48286 - Ref 929380,Investment
Metro card recharge - INR 5867 - Ref 982140,Travel
Ajio clothing purchase - INR 30590 - Ref 636902,Shopping
Laptop EMI payment - INR 8227 - Ref 992610,EMI
Mobile EMI payment - INR 8634 - Ref 160902,EMI
Laptop EMI payment - INR 6622 - Ref 764433,EMI
McDonald's meal payment - INR 26654 - Ref 712307,Food
Mall shopping payment - INR 6262 - Ref 213423,Shopping
Ajio clothing purchase - INR 10756 - Ref 363449,Shopping
KFC online order - INR 7825 - Ref 364143,Food
Personal loan EMI - INR 3125 - Ref 247757,EMI
Lifestyle store purchase - INR 16870 - Ref 465846,Shopping
Restaurant dine-in bill - INR 13630 - Ref 155581,Food
Rapido bike ride - INR 17476 - Ref 882229,Travel
Appliance EMI - INR 41490 - Ref 903863,EMI
Ajio clothing purchase - INR 5411 - Ref 575531,Shopping
Zomato food delivery - INR 28687 - Ref 712387,Food
Restaurant dine-in bill - INR 20244 - Ref 820178,Food
Myntra fashion order - INR 11309 - Ref 127238,Shopping
Bike loan EMI - INR 9833 - Ref 881145,EMI
Ola cab booking - INR 29965 - Ref 434054,Travel
PPF contribution - INR 43322 - Ref 916891,Investment
Airport taxi fare - INR 5040 - Ref 680140,Travel
Gold bond investment - INR 14365 - Ref 618126,Investment
Grocery food items - INR 48519 - Ref 885665,Food
Education loan EMI - INR 5291 - Ref 220952,EMI
Hotel stay booking - INR 15853 - Ref 118202,Travel
Hotel dinner bill - INR 41920 - Ref 840076,Food
Rapido bike ride - INR 41439 - Ref 327647,Travel
Metro card recharge - INR 37729 - Ref 404399,Travel
KFC online order - INR 8241 - Ref 169723,Food
Bike loan EMI - INR 3446 - Ref 551399,EMI
Mall shopping payment - INR 3112 - Ref 425087,Shopping
Share trading debit - INR 40645 - Ref 185823,Investment
KFC online order - INR 4499 - Ref 431170,Food
Supermarket shopping - INR 41374 - Ref 288417,Shopping
Metro card recharge - INR 7414 - Ref 281229,Travel
Education loan EMI - INR 48423 - Ref 364561,EMI
Personal loan EMI - INR 9037 - Ref 138326,EMI
Stock market investment - INR 39608 - Ref 115710,Investment
Credit card EMI - INR 19139 - Ref 535705,EMI
NPS contribution - INR 14885 - Ref 181508,Investment
Zomato food delivery - INR 5564 - Ref 897756,Food
Ajio clothing purchase - INR 25932 - Ref 821967,Shopping
Credit card EMI - INR 24772 - Ref 430843,EMI
Appliance EMI - INR 26241 - Ref 229789,EMI
Rapido bike ride - INR 40840 - Ref 714388,Travel
IRCTC train ticket - INR 5758 - Ref 896174,Travel
Airport taxi fare - INR 34636 - Ref 550102,Travel
Uber ride payment - INR 15490 - Ref 597284,Travel
Lifestyle store purchase - INR 38409 - Ref 117826,Shopping
Lifestyle store purchase - INR 14245 - Ref 903722,Shopping
NPS contribution - INR 47132 - Ref 197331,Investment
Lifestyle store purchase - INR 34641 - Ref 130988,Shopping
Grocery food items - INR 39340 - Ref 452202,Food
Retail store shopping - INR 10673 - Ref 627871,Shopping
Airport taxi fare - INR 35361 - Ref 608471,Travel
Amazon online shopping - INR 20587 - Ref 175441,Shopping
Demat account transfer - INR 16522 - Ref 904609,Investment
IRCTC train ticket - INR 33634 - Ref 794999,Travel
eBay online order - INR 4468 - Ref 106476,Shopping
Mutual fund SIP - INR 7286 - Ref 427574,Investment
Ajio clothing purchase - INR 29091 - Ref 910194,Shopping
Cafe coffee purchase - INR 44400 - Ref 711338,Food
Share trading debit - INR 43195 - Ref 535010,Investment
Mutual fund SIP - INR 29569 - Ref 798941,Investment
Bus ticket purchase - INR 941 - Ref 487218,Travel
Zomato food delivery - INR 16143 - Ref 501077,Food
Mutual fund SIP - INR 34660 - Ref 331846,Investment
Fixed deposit investment - INR 40753 - Ref 985871,Investment
Swiggy order payment - INR 15565 - Ref 103225,Food
Flight ticket booking - INR 44548 - Ref 864273,Travel
Home loan EMI - INR 45576 - Ref 561808,EMI
Bus ticket purchase - INR 27454 - Ref 230182,Travel
Supermarket shopping - INR 14884 - Ref 648581,Shopping
PPF contribution - INR 36246 - Ref 108961,Investment
Lifestyle store purchase - INR 45976 - Ref 650423,Shopping
MakeMyTrip travel booking - INR 36128 - Ref 630638,Travel
Retirement fund investment - INR 1301 - Ref 723248,Investment
Appliance EMI - INR 15137 - Ref 579993,EMI
Gold bond investment - INR 829 - Ref 999085,Investment
Bike loan EMI - INR 35926 - Ref 672941,EMI
ETF purchase - INR 11499 - Ref 920692,Investment
Car loan EMI - INR 6286 - Ref 965227,EMI
IRCTC train ticket - INR 7622 - Ref 962680,Travel
Supermarket shopping - INR 37277 - Ref 771271,Shopping
Dominos pizza order - INR 35748 - Ref 599462,Food
Retirement fund investment - INR 35027 - Ref 318308,Investment
Hotel stay booking - INR 3977 - Ref 310971,Travel
Dominos pizza order - INR 33217 - Ref 358494,Food
Zomato food delivery - INR 38648 - Ref 942107,Food
Mall shopping payment - INR 35361 - Ref 790594,Shopping
Education loan EMI - INR 47940 - Ref 770836,EMI
Demat account transfer - INR 3847 - Ref 411010,Investment
Rapido bike ride - INR 27953 - Ref 526047,Travel
Retirement fund investment - INR 26805 - Ref 253990,Investment
Demat account transfer - INR 47173 - Ref 172101,Investment
Amazon online shopping - INR 47581 - Ref 458723,Shopping
ETF purchase - INR 45709 - Ref 423045,Investment
Education loan EMI - INR 20677 - Ref 617787,EMI
Laptop EMI payment - INR 42821 - Ref 768269,EMI
Consumer durable EMI - INR 47315 - Ref 998589,EMI
Education loan EMI - INR 7614 - Ref 350667,EMI
Swiggy order payment - INR 47207 - Ref 459528,Food
Ajio clothing purchase - INR 36923 - Ref 929525,Shopping
Amazon online shopping - INR 41169 - Ref 928888,Shopping
Mobile EMI payment - INR 28983 - Ref 546166,EMI
Personal loan EMI - INR 44700 - Ref 195668,EMI
Flight ticket booking - INR 37634 - Ref 624528,Travel
Flipkart purchase - INR 49454 - Ref 848792,Shopping
Retirement fund investment - INR 23150 - Ref 472321,Investment
Personal loan EMI - INR 49772 - Ref 218288,EMI
ETF purchase - INR 3729 - Ref 972993,Investment
Mutual fund SIP - INR 35171 - Ref 225397,Investment
PPF contribution - INR 37196 - Ref 769301,Investment
Mutual fund SIP - INR 20296 - Ref 568347,Investment
Flight ticket booking - INR 18998 - Ref 133193,Travel
Ajio clothing purchase - INR 5712 - Ref 441887,Shopping
Amazon online shopping - INR 15937 - Ref 176281,Shopping
Stock market investment - INR 25662 - Ref 716704,Investment
Ola cab booking - INR 29755 - Ref 300556,Travel
IRCTC train ticket - INR 36489 - Ref 117821,Travel
McDonald's meal payment - INR 8705 - Ref 990090,Food
Fixed deposit investment - INR 49974 - Ref 341827,Investment
Bakery purchase - INR 45394 - Ref 846242,Food
Education loan EMI - INR 13300 - Ref 620551,EMI
Flight ticket booking - INR 36305 - Ref 569463,Travel
Bike loan EMI - INR 26936 - Ref 920256,EMI
Gold bond investment - INR 38228 - Ref 637203,Investment
McDonald's meal payment - INR 37673 - Ref 664048,Food
Personal loan EMI - INR 587 - Ref 796461,EMI
Mall shopping payment - INR 8639 - Ref 361163,Shopping
NPS contribution - INR 24061 - Ref 966525,Investment
MakeMyTrip travel booking - INR 24433 - Ref 515425,Travel
Swiggy order payment - INR 34504 - Ref 319914,Food
Hotel stay booking - INR 8445 - Ref 832179,Travel
Home loan EMI - INR 4599 - Ref 865741,EMI
Laptop EMI payment - INR 3025 - Ref 562312,EMI
Mall shopping payment - INR 47117 - Ref 877418,Shopping
Myntra fashion order - INR 6942 - Ref 414392,Shopping
ETF purchase - INR 16635 - Ref 846766,Investment
Ajio clothing purchase - INR 4647 - Ref 864782,Shopping
eBay online order - INR 23508 - Ref 488520,Shopping
Flipkart purchase - INR 49731 - Ref 480100,Shopping
Supermarket shopping - INR 47455 - Ref 558382,Shopping
Personal loan EMI - INR 30966 - Ref 738793,EMI
PPF contribution - INR 43407 - Ref 749130,Investment
Ola cab booking - INR 30224 - Ref 622036,Travel
Uber ride payment - INR 1715 - Ref 898043,Travel
Airport taxi fare - INR 46717 - Ref 481549,Travel
Hotel dinner bill - INR 43111 - Ref 810895,Food
Cafe coffee purchase - INR 7593 - Ref 684152,Food
McDonald's meal payment - INR 25955 - Ref 972905,Food
Share trading debit - INR 37328 - Ref 591607,Investment
IRCTC train ticket - INR 706 - Ref 488427,Travel
Home loan EMI - INR 22078 - Ref 513110,EMI
Gold bond investment - INR 26610 - Ref 480791,Investment
Amazon online shopping - INR 10992 - Ref 899578,Shopping
Mobile EMI payment - INR 37764 - Ref 753636,EMI
Retail store shopping - INR 43024 - Ref 808401,Shopping
Airport taxi fare - INR 2939 - Ref 281241,Travel
Grocery food items - INR 8516 - Ref 611116,Food
Retirement fund investment - INR 41644 - Ref 975014,Investment
Appliance EMI - INR 11969 - Ref 293305,EMI
Stock market investment - INR 9720 - Ref 153415,Investment
ETF purchase - INR 23792 - Ref 708360,Investment
Zomato food delivery - INR 30237 - Ref 563093,Food
PPF contribution - INR 47064 - Ref 895182,Investment
Grocery food items - INR 10334 - Ref 723024,Food
Cafe coffee purchase - INR 20270 - Ref 340372,Food
Credit card EMI - INR 5340 - Ref 345064,EMI
PPF contribution - INR 7098 - Ref 326861,Investment
Flight ticket booking - INR 30623 - Ref 593710,Travel
Myntra fashion order - INR 43155 - Ref 569141,Shopping
Personal loan EMI - INR 29092 - Ref 759116,EMI
Flipkart purchase - INR 5632 - Ref 472044,Shopping
Metro card recharge - INR 18960 - Ref 474698,Travel
Mutual fund SIP - INR 15968 - Ref 490279,Investment
KFC online order - INR 36367 - Ref 748097,Food
Mobile EMI payment - INR 36758 - Ref 412087,EMI
Electronics purchase - INR 40907 - Ref 534873,Shopping
Stock market investment - INR 14084 - Ref 890302,Investment
Education loan EMI - INR 38009 - Ref 146454,EMI
Metro card recharge - INR 6111 - Ref 237767,Travel
Ola cab booking - INR 5532 - Ref 763870,Travel
Personal loan EMI - INR 38997 - Ref 272306,EMI
Ajio clothing purchase - INR 2408 - Ref 253683,Shopping
Uber ride payment - INR 18920 - Ref 727252,Travel
IRCTC train ticket - INR 16719 - Ref 281338,Travel
ETF purchase - INR 34602 - Ref 809408,Investment
Credit card EMI - INR 31595 - Ref 381665,EMI
Flight ticket booking - INR 38631 - Ref 745518,Travel
Bus ticket purchase - INR 37554 - Ref 225541,Travel
Retirement fund investment - INR 160 - Ref 524829,Investment
Myntra fashion order - INR 43341 - Ref 159132,Shopping
Flipkart purchase - INR 42998 - Ref 301777,Shopping
Grocery food items - INR 29755 - Ref 187320,Food
Grocery food items - INR 16540 - Ref 102909,Food
Fixed deposit investment - INR 28902 - Ref 910517,Investment
Demat account transfer - INR 24977 - Ref 520093,Investment
Mutual fund SIP - INR 36408 - Ref 326155,Investment
Zomato food delivery - INR 41830 - Ref 665550,Food
Mall shopping payment - INR 28582 - Ref 945468,Shopping
Credit card EMI - INR 6329 - Ref 588815,EMI
Supermarket shopping - INR 15058 - Ref 909584,Shopping
Flight ticket booking - INR 35363 - Ref 405783,Travel
Electronics purchase - INR 32525 - Ref 416766,Shopping
Uber ride payment - INR 26086 - Ref 296366,Travel
Electronics purchase - INR 41467 - Ref 766361,Shopping
Education loan EMI - INR 17559 - Ref 389172,EMI
ETF purchase - INR 14834 - Ref 406300,Investment
Bakery purchase - INR 31687 - Ref 649050,Food
Retirement fund investment - INR 39206 - Ref 393401,Investment
Appliance EMI - INR 16750 - Ref 139728,EMI
Bus ticket purchase - INR 10978 - Ref 113351,Travel
Uber ride payment - INR 41136 - Ref 883321,Travel
Ola cab booking - INR 31427 - Ref 540910,Travel
Supermarket shopping - INR 26178 - Ref 438196,Shopping
Metro card recharge - INR 40918 - Ref 704771,Travel
Supermarket shopping - INR 19479 - Ref 541485,Shopping
Swiggy order payment - INR 9046 - Ref 254761,Food
KFC online order - INR 35260 - Ref 309882,Food
Lifestyle store purchase - INR 6718 - Ref 222536,Shopping
Electronics purchase - INR 49364 - Ref 511449,Shopping
Demat account transfer - INR 38960 - Ref 654334,Investment
Flight ticket booking - INR 33584 - Ref 859905,Travel
Uber ride payment - INR 47760 - Ref 463993,Travel
Electronics purchase - INR 42839 - Ref 653111,Shopping
Hotel stay booking - INR 42844 - Ref 956649,Travel
NPS contribution - INR 38964 - Ref 395310,Investment
Uber ride payment - INR 7990 - Ref 974936,Travel
Car loan EMI - INR 8464 - Ref 388357,EMI
Electronics purchase - INR 24559 - Ref 951390,Shopping
Electronics purchase - INR 41781 - Ref 622040,Shopping
Zomato food delivery - INR 18207 - Ref 208089,Food
Retirement fund investment - INR 7492 - Ref 908067,Investment
Ola cab booking - INR 4450 - Ref 456422,Travel
eBay online order - INR 39974 - Ref 574591,Shopping
Education loan EMI - INR 7779 - Ref 492019,EMI
Demat account transfer - INR 34678 - Ref 910854,Investment
Restaurant dine-in bill - INR 16821 - Ref 937351,Food
Uber ride payment - INR 39786 - Ref 756608,Travel
Education loan EMI - INR 2055 - Ref 851449,EMI
Cafe coffee purchase - INR 15225 - Ref 134453,Food
KFC online order - INR 42033 - Ref 391718,Food
Mutual fund SIP - INR 7514 - Ref 594113,Investment
Car loan EMI - INR 5497 - Ref 448247,EMI
Home loan EMI - INR 23017 - Ref 783891,EMI
Consumer durable EMI - INR 17251 - Ref 521360,EMI
Retail store shopping - INR 19807 - Ref 557245,Shopping
Stock market investment - INR 8912 - Ref 846581,Investment
Grocery food items - INR 37384 - Ref 763014,Food
Gold bond investment - INR 30820 - Ref 809495,Investment
Metro card recharge - INR 44179 - Ref 229761,Travel
Personal loan EMI - INR 36923 - Ref 713249,EMI
